Parameters:,Emissivity:,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Distance:,1.0 m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,22.156,22.169,22.182,22.182,22.169,22.143,22.143,22.169,22.195,22.221,22.221,22.208,22.182,22.182,22.221,22.234,22.208,22.195,22.195,22.208,22.221,22.299,22.442,22.584,22.713,22.739,22.7,22.7,22.765,22.817,22.856,22.894,22.92,22.959,22.985,23.01,23.036,23.049,23.062,23.062,23.075,23.062,23.036,23.062,23.113,23.165,23.191,23.216,23.216,23.255,23.319,23.358,23.371,23.384,23.396,23.396,23.371,23.396,23.486,23.525,23.679,24.609,26.221,27.6,28.521,29.082,29.337,29.482,29.615,29.797,30.026,30.219,30.375,30.519,30.663,30.807,30.939,31.022,31.058,31.118,31.201,31.261,31.308,31.344,31.356,31.38,31.428,31.475,31.511,31.523,31.511,31.511,31.535,31.582,31.642,31.665,31.642,31.582,31.487,31.404,31.344,31.308,31.297,31.297,31.32,31.356,31.392,31.535,31.618,31.034,29.773,28.411,27.179,26.321,25.858,25.582,25.393,25.242,25.091,24.952,24.825,24.724,24.66,24.508,24.304,24.164,24.088,23.986,23.858,23.755,23.679,23.615,23.538,23.473,23.422,23.371,23.294,23.242,23.204,23.165,23.126,23.049,22.933,22.856,22.817,22.778,22.739,22.688,22.636,22.597,22.61,22.61,22.597,22.597,22.597,22.558,22.506,22.493,22.532,22.597,22.662,22.739,22.817,22.907,22.998,23.049,23.062,23.075,23.113,23.113,23.075,23.023,22.985,23.01,23.088,23.126,23.139,23.126,23.139,23.113,23.088,23.101,23.152,23.216,23.294,23.435,23.615,23.704,23.691,23.666,23.653,23.64,23.666,23.743,23.858,23.934,24.024,24.343,24.888,25.494,26.021,26.171,26.096,26.807,28.325,29.966,31.404,32.257,32.517,32.564,32.493,32.328,32.151,32.068,32.104,32.08,31.997,31.974,32.021,32.009,31.95,31.903,31.891,31.914,31.95,31.95,31.914,31.903,31.903,31.938,31.985,32.009,32.033,32.033,32.021,32.009,32.009,32.009,32.009,31.95,31.843,31.76,31.701,31.63,31.523,31.404,31.285,31.177,31.106,30.962,30.759,30.579,30.411,30.315,30.086,29.094,27.402,25.871,24.812,24.215,24.049,23.973,23.896,23.781,23.64,23.525,23.448,23.396,23.371,23.319,23.229,23.152,23.088,23.049,23.036,22.985,22.907,22.868,22.856,22.868,22.881,22.868,22.83,22.817,22.83,22.83,22.791,22.791,22.791,22.778,22.726,22.649,22.584,22.558,22.558,22.519,22.429,22.39,22.429,22.442,22.442,22.39,22.325,22.299,22.325,22.325,22.299,22.286,22.299,22.299,22.273,22.234,22.182,22.156,22.156,22.143,22.143,22.13,22.117,22.104
,22.143,22.156,22.182,22.195,22.182,22.169,22.156,22.182,22.208,22.234,22.221,22.182,22.143,22.143,22.182,22.195,22.182,22.182,22.182,22.221,22.273,22.351,22.454,22.584,22.713,22.739,22.688,22.688,22.752,22.817,22.843,22.868,22.894,22.907,22.92,22.972,23.049,23.062,23.023,23.023,23.062,23.075,23.062,23.062,23.088,23.113,23.152,23.178,23.178,23.216,23.268,23.319,23.332,23.358,23.384,23.384,23.358,23.396,23.473,23.499,23.576,24.151,25.242,26.646,28.08,28.972,29.264,29.409,29.555,29.724,29.942,30.123,30.279,30.411,30.555,30.687,30.807,30.927,31.022,31.106,31.165,31.225,31.273,31.32,31.356,31.392,31.428,31.463,31.499,31.487,31.439,31.428,31.451,31.511,31.57,31.594,31.546,31.463,31.356,31.285,31.261,31.249,31.237,31.249,31.273,31.308,31.356,31.475,31.535,30.927,29.652,28.276,27.068,26.221,25.796,25.532,25.343,25.179,25.04,24.888,24.749,24.66,24.597,24.495,24.33,24.215,24.151,24.049,23.896,23.781,23.691,23.615,23.538,23.473,23.409,23.345,23.294,23.242,23.204,23.178,23.126,23.062,22.985,22.907,22.856,22.817,22.778,22.726,22.675,22.636,22.623,22.61,22.61,22.61,22.623,22.597,22.558,22.545,22.571,22.623,22.7,22.765,22.817,22.907,23.023,23.075,23.088,23.101,23.126,23.126,23.088,23.049,23.01,23.023,23.101,23.139,23.139,23.126,23.126,23.101,23.088,23.113,23.216,23.294,23.345,23.486,23.679,23.743,23.666,23.627,23.653,23.679,23.704,23.768,23.883,23.96,24.049,24.381,24.952,25.532,25.996,26.046,25.921,26.633,28.239,29.905,31.32,32.163,32.423,32.458,32.399,32.269,32.116,32.068,32.104,32.092,32.021,31.997,32.009,31.997,31.95,31.926,31.926,31.938,31.962,31.95,31.914,31.891,31.903,31.938,31.997,32.045,32.068,32.068,32.045,32.033,32.033,32.033,32.021,31.962,31.867,31.784,31.737,31.677,31.594,31.487,31.344,31.237,31.142,30.986,30.783,30.591,30.411,30.159,29.664,28.374,26.446,25.065,24.47,24.151,23.973,23.871,23.781,23.666,23.538,23.448,23.409,23.384,23.358,23.294,23.204,23.126,23.088,23.062,23.036,22.972,22.894,22.843,22.856,22.868,22.856,22.817,22.739,22.726,22.752,22.778,22.778,22.791,22.778,22.739,22.675,22.61,22.571,22.558,22.571,22.519,22.416,22.377,22.39,22.403,22.403,22.364,22.312,22.299,22.312,22.312,22.286,22.286,22.286,22.286,22.247,22.208,22.169,22.143,22.143,22.117,22.091,22.078,22.078,22.078
,22.117,22.143,22.208,22.247,22.234,22.234,22.247,22.26,22.26,22.26,22.247,22.195,22.143,22.13,22.156,22.169,22.182,22.182,22.221,22.273,22.351,22.416,22.48,22.558,22.662,22.726,22.726,22.739,22.778,22.83,22.868,22.881,22.894,22.881,22.894,22.959,23.062,23.088,23.036,23.01,23.049,23.088,23.113,23.075,23.023,23.036,23.126,23.165,23.152,23.139,23.178,23.229,23.281,23.332,23.371,23.384,23.384,23.409,23.461,23.486,23.525,23.768,24.381,25.746,27.587,28.753,29.106,29.276,29.434,29.603,29.821,30.002,30.135,30.291,30.483,30.639,30.771,30.891,30.986,31.058,31.106,31.165,31.225,31.308,31.38,31.439,31.463,31.487,31.511,31.487,31.416,31.392,31.416,31.463,31.523,31.499,31.416,31.332,31.285,31.237,31.213,31.213,31.213,31.225,31.249,31.261,31.285,31.368,31.38,30.771,29.519,28.116,26.807,26.009,25.733,25.519,25.255,25.053,24.914,24.812,24.724,24.647,24.597,24.533,24.444,24.317,24.164,24.024,23.922,23.819,23.704,23.615,23.563,23.473,23.371,23.306,23.281,23.268,23.268,23.229,23.152,23.088,23.062,22.998,22.907,22.843,22.804,22.765,22.713,22.662,22.623,22.597,22.584,22.597,22.61,22.623,22.623,22.623,22.61,22.649,22.726,22.778,22.83,22.894,22.972,23.049,23.088,23.101,23.113,23.101,23.075,23.062,23.075,23.101,23.126,23.165,23.191,23.165,23.113,23.088,23.113,23.178,23.242,23.319,23.396,23.55,23.743,23.781,23.679,23.64,23.679,23.73,23.781,23.858,23.96,24.011,24.088,24.419,25.015,25.557,25.946,25.959,25.808,26.434,27.895,29.555,31.07,31.985,32.269,32.34,32.316,32.222,32.127,32.08,32.104,32.104,32.08,32.056,32.021,31.974,31.926,31.914,31.95,31.962,31.95,31.926,31.879,31.867,31.891,31.938,32.009,32.056,32.08,32.08,32.056,32.045,32.068,32.045,31.997,31.974,31.974,31.914,31.82,31.725,31.653,31.558,31.428,31.308,31.189,31.058,30.879,30.687,30.423,29.905,29.021,27.6,25.846,24.711,24.33,24.126,23.922,23.794,23.717,23.615,23.512,23.448,23.422,23.384,23.332,23.242,23.126,23.075,23.075,23.062,23.023,22.959,22.894,22.881,22.881,22.868,22.817,22.752,22.662,22.636,22.662,22.7,22.739,22.752,22.739,22.713,22.675,22.623,22.571,22.558,22.571,22.545,22.454,22.39,22.364,22.364,22.377,22.364,22.338,22.312,22.299,22.299,22.299,22.286,22.247,22.221,22.208,22.182,22.156,22.143,22.13,22.117,22.091,22.078,22.078,22.078
,22.143,22.169,22.208,22.247,22.26,22.273,22.286,22.273,22.247,22.234,22.221,22.182,22.143,22.13,22.143,22.156,22.169,22.195,22.234,22.312,22.403,22.467,22.493,22.545,22.636,22.688,22.688,22.713,22.765,22.817,22.868,22.894,22.868,22.868,22.868,22.933,23.023,23.062,23.036,23.036,23.075,23.113,23.126,23.088,22.998,23.01,23.126,23.165,23.126,23.101,23.126,23.178,23.229,23.306,23.371,23.384,23.371,23.384,23.448,23.473,23.499,23.55,23.807,25.027,26.969,28.313,28.85,29.142,29.361,29.567,29.785,29.93,30.026,30.183,30.375,30.555,30.711,30.831,30.939,31.022,31.082,31.142,31.201,31.285,31.368,31.428,31.463,31.487,31.487,31.463,31.416,31.392,31.416,31.451,31.487,31.439,31.32,31.237,31.213,31.189,31.177,31.177,31.189,31.201,31.213,31.225,31.225,31.297,31.297,30.675,29.458,28.043,26.708,25.921,25.708,25.507,25.217,24.99,24.838,24.749,24.686,24.622,24.559,24.521,24.495,24.381,24.202,24.049,23.96,23.845,23.717,23.64,23.602,23.525,23.409,23.332,23.319,23.306,23.294,23.242,23.152,23.113,23.101,23.049,22.933,22.868,22.856,22.817,22.739,22.688,22.636,22.61,22.597,22.597,22.61,22.649,22.675,22.688,22.7,22.739,22.804,22.843,22.856,22.894,22.933,22.998,23.062,23.101,23.113,23.101,23.088,23.101,23.126,23.139,23.139,23.165,23.216,23.204,23.126,23.088,23.113,23.178,23.255,23.358,23.473,23.627,23.794,23.807,23.704,23.666,23.704,23.781,23.845,23.922,23.998,24.037,24.1,24.432,25.027,25.544,25.871,25.896,25.796,26.159,27.155,28.728,30.555,31.713,32.056,32.163,32.21,32.175,32.127,32.104,32.092,32.104,32.116,32.104,32.056,31.997,31.938,31.926,31.962,31.974,31.938,31.903,31.891,31.891,31.903,31.95,32.009,32.056,32.08,32.08,32.056,32.056,32.092,32.08,32.033,32.009,32.021,31.974,31.879,31.784,31.701,31.606,31.487,31.356,31.201,31.046,30.879,30.723,30.459,29.615,28.227,26.757,25.444,24.622,24.292,24.088,23.909,23.781,23.691,23.602,23.512,23.448,23.409,23.358,23.319,23.229,23.126,23.075,23.075,23.062,23.01,22.972,22.933,22.907,22.894,22.856,22.791,22.713,22.649,22.61,22.61,22.649,22.7,22.7,22.662,22.636,22.649,22.61,22.545,22.519,22.545,22.532,22.467,22.403,22.364,22.338,22.338,22.338,22.325,22.299,22.273,22.26,22.286,22.273,22.221,22.182,22.156,22.13,22.13,22.13,22.117,22.091,22.065,22.052,22.052,22.065
,22.208,22.195,22.182,22.208,22.247,22.273,22.26,22.221,22.182,22.156,22.143,22.13,22.143,22.143,22.156,22.156,22.156,22.169,22.221,22.312,22.429,22.493,22.506,22.558,22.636,22.649,22.597,22.61,22.713,22.804,22.856,22.856,22.843,22.843,22.868,22.907,22.959,23.01,23.049,23.088,23.126,23.139,23.126,23.075,23.023,23.036,23.126,23.152,23.113,23.101,23.139,23.165,23.204,23.268,23.358,23.371,23.319,23.332,23.409,23.461,23.499,23.461,23.55,24.521,26.246,27.649,28.496,29.033,29.361,29.603,29.797,29.918,29.99,30.098,30.267,30.435,30.603,30.747,30.879,30.998,31.106,31.177,31.213,31.261,31.308,31.368,31.416,31.439,31.439,31.428,31.416,31.428,31.451,31.463,31.463,31.404,31.285,31.201,31.165,31.153,31.142,31.142,31.165,31.177,31.177,31.189,31.201,31.273,31.273,30.663,29.434,28.067,26.807,26.009,25.695,25.469,25.217,25.002,24.812,24.698,24.635,24.571,24.482,24.444,24.432,24.381,24.253,24.126,23.998,23.871,23.743,23.679,23.666,23.602,23.512,23.435,23.409,23.358,23.294,23.216,23.152,23.113,23.101,23.036,22.946,22.894,22.907,22.868,22.778,22.713,22.675,22.649,22.636,22.623,22.636,22.662,22.7,22.765,22.83,22.881,22.92,22.933,22.92,22.907,22.907,22.959,23.036,23.088,23.113,23.139,23.139,23.152,23.165,23.152,23.126,23.152,23.216,23.229,23.152,23.101,23.075,23.126,23.255,23.409,23.576,23.717,23.819,23.819,23.73,23.691,23.743,23.807,23.871,23.934,23.986,24.011,24.075,24.406,24.99,25.469,25.783,25.884,25.858,25.871,26.184,27.587,29.821,31.273,31.737,31.95,32.092,32.127,32.116,32.104,32.092,32.104,32.127,32.127,32.104,32.056,31.985,31.95,31.974,31.962,31.926,31.914,31.95,31.95,31.938,31.95,31.997,32.045,32.068,32.056,32.045,32.056,32.116,32.127,32.092,32.045,31.985,31.95,31.903,31.831,31.737,31.63,31.499,31.356,31.177,30.986,30.795,30.675,30.447,29.312,27.39,25.921,25.166,24.66,24.292,24.049,23.922,23.819,23.704,23.602,23.512,23.435,23.371,23.319,23.306,23.255,23.191,23.126,23.088,23.049,23.023,22.998,22.972,22.933,22.894,22.83,22.765,22.713,22.662,22.636,22.623,22.636,22.662,22.623,22.558,22.545,22.584,22.558,22.493,22.467,22.493,22.48,22.429,22.39,22.364,22.338,22.312,22.299,22.273,22.26,22.234,22.234,22.247,22.247,22.221,22.169,22.104,22.078,22.091,22.104,22.091,22.065,22.026,22.013,22.026,22.026
,22.208,22.182,22.156,22.169,22.221,22.247,22.221,22.195,22.156,22.13,22.104,22.104,22.117,22.143,22.143,22.156,22.156,22.169,22.208,22.299,22.416,22.506,22.532,22.558,22.597,22.584,22.558,22.597,22.726,22.804,22.817,22.817,22.83,22.843,22.881,22.907,22.92,22.946,22.998,23.036,23.075,23.088,23.062,23.036,23.023,23.036,23.088,23.113,23.101,23.113,23.152,23.165,23.178,23.229,23.294,23.294,23.255,23.281,23.358,23.422,23.461,23.422,23.461,24.113,25.381,26.807,28.153,29.021,29.397,29.628,29.797,29.905,29.99,30.11,30.267,30.423,30.555,30.699,30.855,30.998,31.106,31.189,31.249,31.285,31.32,31.368,31.428,31.439,31.416,31.404,31.428,31.451,31.487,31.475,31.428,31.356,31.249,31.177,31.153,31.142,31.118,31.118,31.13,31.142,31.165,31.177,31.189,31.261,31.237,30.627,29.397,28.043,26.82,26.021,25.658,25.406,25.179,24.964,24.774,24.635,24.559,24.482,24.406,24.381,24.368,24.343,24.279,24.164,24.011,23.871,23.781,23.717,23.704,23.653,23.576,23.512,23.461,23.396,23.306,23.216,23.152,23.113,23.075,23.036,22.985,22.959,22.933,22.894,22.83,22.765,22.713,22.675,22.662,22.662,22.675,22.7,22.752,22.817,22.907,22.959,22.985,22.972,22.959,22.946,22.933,22.972,23.036,23.101,23.126,23.165,23.191,23.204,23.216,23.191,23.152,23.165,23.204,23.216,23.178,23.113,23.075,23.126,23.268,23.461,23.64,23.768,23.819,23.819,23.768,23.743,23.768,23.819,23.858,23.909,23.96,23.973,24.011,24.343,24.926,25.406,25.695,25.846,25.884,25.746,25.695,26.795,28.862,30.399,31.13,31.618,31.95,32.092,32.116,32.092,32.08,32.092,32.116,32.127,32.116,32.08,32.021,31.997,31.997,31.985,31.95,31.962,32.009,32.009,31.985,31.985,32.009,32.033,32.045,32.045,32.033,32.045,32.092,32.116,32.092,32.045,31.974,31.938,31.938,31.879,31.772,31.653,31.523,31.356,31.165,30.986,30.807,30.663,30.339,28.96,26.733,25.28,24.888,24.597,24.253,24.024,23.922,23.832,23.704,23.615,23.538,23.461,23.371,23.319,23.294,23.255,23.204,23.139,23.075,23.036,23.023,23.01,22.985,22.933,22.856,22.791,22.739,22.688,22.662,22.649,22.649,22.623,22.584,22.532,22.48,22.48,22.506,22.493,22.442,22.416,22.454,22.467,22.429,22.39,22.364,22.325,22.286,22.26,22.247,22.208,22.182,22.182,22.208,22.221,22.208,22.143,22.065,22.052,22.078,22.091,22.052,22.026,22,22.013,22.039,22.065
,22.13,22.13,22.117,22.156,22.208,22.221,22.182,22.182,22.182,22.169,22.117,22.091,22.104,22.117,22.13,22.143,22.169,22.182,22.208,22.286,22.403,22.493,22.545,22.558,22.545,22.545,22.571,22.662,22.778,22.817,22.778,22.778,22.817,22.868,22.907,22.92,22.907,22.894,22.907,22.933,22.959,22.972,22.972,22.985,22.985,22.998,23.01,23.036,23.088,23.126,23.152,23.178,23.191,23.191,23.204,23.204,23.216,23.255,23.319,23.371,23.409,23.422,23.486,23.807,24.495,25.909,27.797,29.009,29.409,29.603,29.748,29.869,30.026,30.195,30.387,30.507,30.567,30.687,30.867,30.998,31.082,31.177,31.297,31.368,31.38,31.416,31.475,31.475,31.439,31.416,31.451,31.487,31.511,31.475,31.392,31.297,31.201,31.165,31.165,31.153,31.118,31.094,31.094,31.13,31.165,31.189,31.189,31.237,31.189,30.555,29.3,27.957,26.733,25.934,25.582,25.33,25.091,24.888,24.724,24.571,24.457,24.381,24.343,24.33,24.317,24.304,24.266,24.151,23.986,23.871,23.807,23.755,23.704,23.653,23.602,23.538,23.486,23.422,23.345,23.268,23.178,23.113,23.062,23.049,23.049,23.023,22.946,22.907,22.894,22.856,22.765,22.7,22.675,22.688,22.726,22.765,22.804,22.856,22.92,22.959,22.985,22.985,22.985,22.985,22.998,23.036,23.088,23.126,23.152,23.178,23.229,23.268,23.281,23.268,23.216,23.178,23.178,23.178,23.165,23.139,23.113,23.165,23.306,23.486,23.666,23.768,23.794,23.807,23.807,23.807,23.807,23.807,23.807,23.845,23.922,23.934,23.96,24.279,24.888,25.356,25.62,25.771,25.846,25.783,25.771,26.471,27.834,29.215,30.363,31.249,31.808,32.068,32.104,32.08,32.068,32.068,32.092,32.104,32.08,32.056,32.045,32.021,32.021,32.009,32.009,32.021,32.056,32.056,32.033,32.021,32.021,32.033,32.033,32.033,32.021,32.033,32.045,32.045,32.033,32.009,31.985,31.974,31.962,31.914,31.82,31.689,31.546,31.368,31.189,31.058,30.927,30.651,30.05,28.521,26.296,24.901,24.571,24.393,24.164,24.011,23.909,23.794,23.691,23.615,23.563,23.512,23.422,23.358,23.294,23.229,23.165,23.101,23.062,23.036,23.023,23.01,22.972,22.907,22.817,22.739,22.688,22.649,22.61,22.61,22.649,22.61,22.48,22.429,22.454,22.467,22.454,22.429,22.39,22.403,22.442,22.467,22.467,22.429,22.351,22.299,22.273,22.247,22.221,22.182,22.13,22.13,22.169,22.195,22.182,22.13,22.052,22.039,22.091,22.078,22.013,21.974,22,22.052,22.117,22.143
,22.065,22.065,22.091,22.13,22.169,22.182,22.143,22.143,22.156,22.143,22.117,22.104,22.104,22.104,22.104,22.117,22.156,22.208,22.247,22.299,22.377,22.454,22.519,22.545,22.532,22.545,22.584,22.675,22.765,22.791,22.739,22.726,22.778,22.843,22.894,22.894,22.856,22.843,22.868,22.894,22.907,22.92,22.933,22.959,22.985,22.998,22.998,23.023,23.088,23.139,23.165,23.178,23.191,23.191,23.191,23.204,23.216,23.242,23.306,23.358,23.384,23.435,23.525,23.615,23.896,25.192,27.241,28.667,29.252,29.543,29.712,29.857,30.038,30.231,30.399,30.519,30.579,30.699,30.879,31.01,31.082,31.189,31.32,31.416,31.451,31.487,31.535,31.523,31.463,31.451,31.475,31.499,31.499,31.463,31.368,31.261,31.177,31.142,31.153,31.153,31.118,31.094,31.082,31.094,31.142,31.153,31.142,31.177,31.142,30.459,29.155,27.809,26.646,25.884,25.532,25.267,25.027,24.825,24.686,24.546,24.432,24.355,24.317,24.292,24.266,24.253,24.228,24.151,24.024,23.909,23.845,23.781,23.704,23.64,23.602,23.538,23.461,23.409,23.371,23.306,23.216,23.126,23.075,23.062,23.088,23.049,22.946,22.907,22.933,22.92,22.83,22.778,22.752,22.765,22.804,22.843,22.868,22.894,22.933,22.959,22.985,22.998,23.01,23.023,23.062,23.101,23.139,23.165,23.191,23.229,23.281,23.319,23.332,23.306,23.268,23.229,23.191,23.152,23.152,23.139,23.152,23.229,23.345,23.512,23.666,23.755,23.768,23.794,23.819,23.819,23.794,23.768,23.743,23.768,23.845,23.883,23.947,24.292,24.876,25.33,25.57,25.72,25.821,25.821,25.871,26.296,27.192,28.521,30.05,31.189,31.808,32.08,32.104,32.092,32.116,32.116,32.104,32.08,32.045,32.033,32.033,32.033,32.021,32.021,32.045,32.068,32.08,32.08,32.068,32.045,32.033,32.009,32.009,32.009,32.021,32.021,32.009,32.009,32.009,32.021,32.033,32.021,31.974,31.903,31.82,31.713,31.582,31.404,31.201,31.082,30.939,30.423,29.422,27.797,25.846,24.635,24.317,24.202,24.075,23.96,23.845,23.73,23.627,23.563,23.525,23.486,23.448,23.384,23.319,23.229,23.152,23.101,23.062,23.036,23.023,23.01,22.985,22.907,22.804,22.713,22.649,22.597,22.571,22.571,22.61,22.558,22.454,22.416,22.442,22.442,22.39,22.364,22.364,22.377,22.403,22.429,22.454,22.416,22.338,22.273,22.247,22.221,22.195,22.169,22.13,22.117,22.143,22.156,22.156,22.117,22.052,22.052,22.091,22.078,22,21.974,22,22.065,22.13,22.169
,22.013,22.026,22.039,22.078,22.13,22.13,22.104,22.091,22.078,22.065,22.078,22.104,22.117,22.104,22.078,22.091,22.156,22.234,22.312,22.351,22.364,22.39,22.454,22.519,22.584,22.597,22.571,22.61,22.7,22.713,22.688,22.688,22.726,22.791,22.843,22.83,22.778,22.804,22.881,22.933,22.946,22.933,22.946,22.959,22.998,23.036,23.062,23.075,23.101,23.139,23.178,23.191,23.191,23.216,23.268,23.281,23.255,23.268,23.332,23.384,23.409,23.448,23.538,23.538,23.666,24.686,26.471,27.957,28.887,29.446,29.688,29.869,30.038,30.183,30.315,30.447,30.579,30.735,30.891,31.01,31.118,31.213,31.32,31.428,31.499,31.558,31.57,31.546,31.511,31.487,31.499,31.487,31.475,31.428,31.356,31.261,31.177,31.118,31.118,31.13,31.13,31.118,31.082,31.07,31.094,31.094,31.058,31.106,31.082,30.375,28.996,27.649,26.571,25.858,25.507,25.242,24.99,24.8,24.673,24.571,24.495,24.406,24.304,24.241,24.228,24.202,24.19,24.151,24.1,24.011,23.896,23.781,23.691,23.64,23.602,23.525,23.435,23.396,23.396,23.358,23.255,23.165,23.113,23.088,23.075,23.023,22.933,22.907,22.933,22.959,22.933,22.907,22.868,22.868,22.907,22.92,22.92,22.933,22.959,22.985,23.01,23.023,23.036,23.075,23.113,23.152,23.178,23.204,23.242,23.294,23.358,23.384,23.345,23.319,23.319,23.281,23.216,23.165,23.139,23.139,23.178,23.268,23.384,23.525,23.64,23.717,23.743,23.781,23.819,23.807,23.755,23.704,23.666,23.679,23.755,23.845,23.986,24.355,24.901,25.33,25.57,25.72,25.808,25.821,25.858,26.209,27.018,28.435,30.207,31.416,31.914,32.092,32.104,32.127,32.198,32.187,32.116,32.056,32.021,32.009,32.009,32.009,31.997,32.021,32.045,32.068,32.08,32.08,32.092,32.068,32.021,31.997,31.985,31.997,32.021,32.021,31.997,31.997,32.033,32.08,32.104,32.056,31.95,31.855,31.784,31.713,31.606,31.428,31.189,31.034,30.831,29.99,28.496,26.857,25.356,24.444,24.177,24.075,23.986,23.896,23.768,23.653,23.55,23.486,23.435,23.422,23.422,23.396,23.345,23.268,23.178,23.113,23.088,23.062,23.023,23.01,23.01,22.946,22.817,22.7,22.61,22.558,22.545,22.532,22.519,22.493,22.48,22.467,22.429,22.39,22.338,22.325,22.338,22.351,22.351,22.377,22.403,22.377,22.325,22.273,22.234,22.195,22.169,22.169,22.182,22.156,22.104,22.091,22.117,22.104,22.052,22.039,22.065,22.065,22.039,22.013,22,22.026,22.078,22.117
,22,22,22.013,22.039,22.091,22.117,22.091,22.052,22.026,22.013,22.039,22.078,22.117,22.104,22.065,22.091,22.195,22.273,22.325,22.351,22.351,22.377,22.416,22.48,22.571,22.597,22.545,22.558,22.623,22.649,22.636,22.662,22.726,22.778,22.804,22.791,22.752,22.778,22.856,22.907,22.92,22.907,22.907,22.92,22.959,23.023,23.088,23.113,23.101,23.139,23.204,23.229,23.191,23.216,23.294,23.319,23.294,23.306,23.371,23.409,23.422,23.461,23.55,23.563,23.615,24.266,25.519,26.993,28.435,29.312,29.615,29.821,30.026,30.171,30.267,30.411,30.603,30.783,30.927,31.034,31.13,31.225,31.32,31.428,31.511,31.558,31.57,31.57,31.546,31.535,31.511,31.487,31.463,31.428,31.356,31.273,31.213,31.153,31.118,31.118,31.142,31.13,31.106,31.094,31.106,31.082,31.034,31.082,31.082,30.339,28.911,27.563,26.558,25.871,25.494,25.204,24.952,24.762,24.635,24.533,24.457,24.343,24.215,24.139,24.139,24.139,24.126,24.126,24.126,24.049,23.922,23.807,23.73,23.679,23.653,23.589,23.499,23.461,23.448,23.396,23.306,23.229,23.178,23.139,23.088,23.036,22.985,22.959,22.959,22.985,23.01,23.023,22.998,22.972,22.972,22.972,22.972,22.998,23.023,23.049,23.062,23.075,23.088,23.113,23.165,23.216,23.268,23.294,23.294,23.332,23.409,23.409,23.332,23.306,23.319,23.294,23.216,23.165,23.152,23.165,23.191,23.281,23.422,23.55,23.653,23.704,23.73,23.743,23.743,23.743,23.717,23.691,23.653,23.653,23.704,23.819,24.049,24.444,24.964,25.356,25.582,25.72,25.821,25.821,25.858,26.221,27.043,28.508,30.351,31.546,31.938,32.068,32.104,32.139,32.21,32.187,32.08,32.009,31.997,31.997,32.009,32.009,31.997,32.009,32.056,32.08,32.092,32.092,32.104,32.092,32.068,32.045,32.021,32.009,32.009,31.997,31.974,31.985,32.021,32.068,32.08,32.021,31.891,31.784,31.713,31.653,31.57,31.404,31.13,30.974,30.747,29.615,27.661,26.009,24.977,24.381,24.126,24.011,23.947,23.871,23.755,23.64,23.538,23.461,23.422,23.384,23.358,23.332,23.306,23.242,23.165,23.113,23.075,23.049,23.023,23.01,23.023,22.959,22.83,22.7,22.597,22.532,22.506,22.48,22.442,22.442,22.467,22.454,22.403,22.351,22.312,22.312,22.325,22.325,22.312,22.299,22.312,22.312,22.286,22.247,22.221,22.195,22.169,22.169,22.182,22.156,22.104,22.091,22.104,22.091,22.052,22.039,22.052,22.052,22.039,22.026,22.013,22.026,22.052,22.065
