Parameters:,Emissivity:,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Distance:,1.0 m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,21.91,22.059,21.883,21.921,21.899,21.91,21.921,22.17,21.993,21.932,21.938,21.927,22.054,21.921,21.822,21.96,21.938,22.026,22.059,21.966,21.894,21.872,21.938,22.026,21.982,22.092,21.91,22.026,22.076,21.993,22.186,22.081,22.032,22.076,22.103,22.114,22.186,22.225,22.258,22.17,22.197,22.186,22.214,22.175,22.197,22.373,22.175,22.291,22.291,22.329,22.384,22.291,22.247,22.395,22.412,22.488,22.433,22.324,22.291,22.45,22.34,22.39,22.461,22.521,22.417,22.505,22.51,22.444,22.477,22.466,22.549,22.499,22.571,22.516,22.549,22.647,22.708,22.768,22.812,22.877,22.79,22.735,22.773,22.724,22.741,22.598,22.669,22.587,22.686,22.675,22.631,22.565,22.702,22.642,22.724,22.647,22.719,22.691,22.626,22.817,22.631,22.626,22.713,22.735,22.664,22.702,22.576,22.582,22.598,22.554,22.615,22.417,22.488,22.34,22.351,22.335,22.379,22.45,22.258,22.285,22.23,22.219,22.384,22.269,22.313,22.236,22.318,22.302,22.384,22.324,22.329,22.318,22.274,22.307,22.274,22.252,22.225,22.274,22.269,22.247,22.269,22.307,22.203,22.263,22.269,22.263,22.335,22.318,22.346,22.34,22.379,22.538,22.466,22.615,22.626,22.587,22.637,22.664,22.653,22.653,22.626,22.653,22.532,22.565,22.615,22.576,22.56,22.642,22.56,22.571,22.582,22.604,22.609,22.62,22.527,22.637,22.499,22.516,22.444,22.609,22.455,22.444,22.565,22.554,22.62,22.428,22.516,22.56,22.56,22.631,22.637,22.56,22.631,22.609,22.626,22.664,22.598,22.45,22.45,22.417,22.384,22.34,22.351,22.34,22.28,22.153,22.131,22.23,22.258,22.241,22.302,22.302,22.39,22.686,22.888,22.888,22.839,23.047,23.259,23.314,23.412,23.385,23.39,23.216,23.259,23.2,23.167,23.03,23.15,23.189,23.074,23.156,22.998,22.91,22.872,22.894,22.823,22.91,22.801,22.658,22.675,22.713,22.598,22.582,22.565,22.615,22.444,22.357,22.324,22.296,22.324,22.192,22.23,22.285,22.186,22.28,22.219,22.098,22.175,22.291,22.153,22.114,22.159,22.12,22.125,22.148,22.258,22.103,22.181,22.103,22.103,22.103,22.07,22.01,21.993,22.015,22.021,21.932,22.07,22.021,22.015,21.938,21.839,21.927,21.877,21.855,21.866,21.905,21.877,21.7,21.817,21.916,21.855,21.805,21.85,21.767,21.833,21.977,21.844,21.861,21.828,21.728,21.811,21.772,21.745,21.822,21.695,21.734,21.745,21.678,21.717,21.778,21.595,21.745,21.601,21.667,21.662,21.678,21.617,21.573
,21.877,22.032,21.977,21.905,21.883,21.8,22.076,21.949,22.109,21.977,21.91,21.927,22.004,22.065,21.91,21.872,21.905,21.966,21.905,22.032,22.098,21.91,21.932,21.988,22.103,21.822,22.037,22.015,22.026,22.043,22.032,21.988,22.153,21.944,22.131,22.037,22.197,22.136,22.109,22.159,22.197,22.269,22.28,22.285,22.076,22.214,22.296,22.307,22.291,22.362,22.368,22.241,22.258,22.307,22.444,22.401,22.329,22.329,22.373,22.357,22.351,22.384,22.258,22.384,22.494,22.423,22.351,22.483,22.384,22.477,22.433,22.45,22.39,22.51,22.45,22.571,22.499,22.582,22.576,22.609,22.68,22.571,22.735,22.768,22.719,22.735,22.757,22.565,22.702,22.642,22.697,22.658,22.675,22.538,22.664,22.686,22.642,22.598,22.631,22.68,22.653,22.675,22.637,22.664,22.582,22.604,22.604,22.593,22.571,22.593,22.488,22.45,22.488,22.417,22.423,22.329,22.401,22.329,22.269,22.346,22.291,22.28,22.362,22.197,22.313,22.318,22.28,22.274,22.291,22.329,22.335,22.285,22.247,22.324,22.39,22.285,22.346,22.274,22.269,22.247,22.247,22.208,22.203,22.181,22.258,22.164,22.28,22.263,22.28,22.203,22.208,22.324,22.236,22.274,22.527,22.373,22.51,22.571,22.505,22.615,22.483,22.587,22.499,22.516,22.412,22.615,22.554,22.576,22.543,22.593,22.516,22.549,22.549,22.483,22.51,22.604,22.543,22.444,22.538,22.466,22.423,22.417,22.417,22.439,22.554,22.686,22.609,22.56,22.549,22.576,22.56,22.472,22.587,22.62,22.571,22.45,22.582,22.466,22.412,22.34,22.285,22.192,22.28,22.181,22.175,22.164,22.197,22.214,22.351,22.181,22.302,22.587,22.521,22.79,22.746,22.691,22.73,22.762,22.883,22.795,22.773,22.762,22.894,22.73,22.752,22.691,22.549,22.527,22.549,22.587,22.499,22.543,22.521,22.56,22.412,22.477,22.34,22.45,22.296,22.219,22.296,22.362,22.384,22.307,22.247,22.186,22.175,22.357,22.291,22.092,22.087,22.148,22.109,22.015,21.993,22.054,22.109,22.054,22.081,22.125,22.131,22.114,22.136,22.109,22.01,22.159,22.043,22.098,22.048,22.181,22.054,22.092,21.949,22.004,22.026,21.993,22.065,22.01,21.999,21.921,22.043,21.977,21.944,21.977,21.894,21.861,21.855,21.872,21.822,21.894,21.861,21.855,21.993,21.861,21.91,21.85,21.877,21.822,21.761,21.817,21.8,21.739,21.839,21.723,21.905,21.739,21.734,21.706,21.745,21.695,21.64,21.783,21.723,21.767,21.656,21.728,21.761,21.7,21.59,21.584
,21.861,21.883,21.828,21.839,21.877,21.833,21.822,21.883,21.888,21.861,21.949,21.883,21.894,22.004,21.966,21.977,21.91,21.783,21.932,21.866,21.932,21.888,21.966,21.949,21.8,21.866,21.877,21.899,21.85,21.877,22.004,21.905,21.91,21.91,21.955,21.966,22.092,22.12,21.91,22.103,21.982,22.032,22.092,22.142,22.015,22.037,22.065,22.054,22.274,22.241,22.269,22.065,22.247,22.362,22.28,22.219,22.236,22.39,22.351,22.346,22.423,22.17,22.395,22.406,22.406,22.329,22.428,22.505,22.296,22.461,22.406,22.428,22.412,22.39,22.483,22.45,22.444,22.538,22.505,22.532,22.505,22.626,22.521,22.34,22.521,22.466,22.532,22.428,22.527,22.439,22.483,22.598,22.762,22.719,22.702,22.62,22.587,22.598,22.521,22.587,22.626,22.593,22.637,22.576,22.571,22.593,22.532,22.576,22.538,22.571,22.51,22.532,22.444,22.406,22.395,22.39,22.401,22.329,22.362,22.313,22.368,22.324,22.34,22.274,22.274,22.263,22.318,22.379,22.285,22.351,22.285,22.208,22.269,22.291,22.214,22.346,22.373,22.28,22.258,22.291,22.28,22.219,22.197,22.307,22.148,22.148,22.208,22.203,22.159,22.181,22.175,22.241,22.186,22.236,22.159,22.214,22.269,22.148,22.28,22.318,22.285,22.225,22.302,22.318,22.269,22.192,22.39,22.131,22.412,22.285,22.329,22.34,22.335,22.335,22.477,22.433,22.34,22.153,22.274,22.247,22.236,22.197,22.433,22.351,22.34,22.357,22.302,22.329,22.423,22.219,22.285,22.263,22.23,22.401,22.318,22.302,22.351,22.351,22.247,22.302,22.103,22.131,22.098,22.159,22.142,22.131,22.142,22.28,22.203,22.291,22.252,22.373,22.373,22.307,22.351,22.368,22.373,22.208,22.401,22.307,22.23,22.346,22.335,22.252,22.285,22.247,22.247,22.17,22.241,22.252,22.186,22.17,22.07,22.192,22.192,22.291,22.181,22.269,22.153,22.23,22.291,22.142,22.313,22.125,22.087,22.181,22.037,22.037,22.059,22.125,22.109,22.021,21.999,22.004,22.081,22.159,22.103,22.043,22.12,22.087,22.098,22.015,22.159,22.037,21.982,22.054,21.999,21.944,22.037,21.993,22.103,22.136,21.999,22.12,22.032,22.131,22.136,22.037,21.905,21.96,21.949,21.988,22.004,21.811,21.894,21.927,21.938,21.894,21.817,21.872,21.894,21.839,21.861,21.877,21.883,21.844,21.783,21.883,21.888,21.828,21.833,21.783,21.811,21.689,21.805,21.728,21.739,21.767,21.739,21.54,21.595,21.601,21.645,21.728,21.711,21.678,21.684,21.695,21.601,21.667
,21.817,21.855,21.783,21.96,21.85,21.833,21.91,21.822,21.971,21.905,21.894,21.811,21.772,21.866,21.877,21.761,21.772,21.866,21.999,21.96,21.817,21.877,21.927,21.91,21.883,21.988,21.833,21.855,21.811,21.8,21.717,21.706,21.75,21.711,21.96,21.949,21.932,21.85,21.783,21.988,21.982,21.833,21.861,22.048,21.982,22.032,22.032,21.966,22.048,21.938,22.043,22.054,22.059,21.955,22.142,21.999,21.96,22.164,22.125,22.148,22.092,22.17,22.225,22.103,22.17,22.159,22.131,22.329,22.329,22.241,22.318,22.351,22.324,22.384,22.313,22.494,22.269,22.258,22.433,22.488,22.357,22.34,22.318,22.499,22.406,22.395,22.357,22.423,22.455,22.384,22.34,22.368,22.461,22.395,22.351,22.455,22.593,22.56,22.56,22.324,22.499,22.527,22.543,22.691,22.549,22.593,22.527,22.576,22.521,22.483,22.549,22.444,22.51,22.521,22.406,22.417,22.368,22.395,22.379,22.346,22.258,22.307,22.335,22.346,22.329,22.302,22.368,22.373,22.269,22.274,22.296,22.296,22.329,22.098,22.274,22.302,22.285,22.263,22.291,22.236,22.269,22.181,22.197,22.136,22.136,22.142,22.247,22.17,22.241,22.098,22.114,22.181,22.181,22.203,22.241,22.125,22.081,22.12,22.208,22.131,22.114,22.181,22.192,22.181,22.114,22.148,22.203,22.125,22.081,22.181,22.197,22.136,22.225,22.175,22.241,22.346,22.197,22.153,22.219,22.269,22.125,22.236,22.263,22.17,22.236,22.357,22.247,22.252,22.269,22.236,22.142,22.081,22.12,22.159,22.203,22.136,22.142,22.12,22.307,22.098,22.208,22.142,22.17,22.131,22.12,22.131,22.159,22.148,22.263,22.214,22.274,22.131,22.318,22.098,22.241,22.225,22.197,22.125,22.236,22.186,22.247,22.236,22.346,22.208,22.114,22.197,22.225,22.103,22.34,22.285,22.059,22.114,22.203,22.12,22.114,22.12,22.175,22.241,22.208,22.186,22.197,22.225,22.175,22.159,22.076,22.059,21.982,22.114,22.004,21.999,22.092,22.181,21.993,22.076,22.109,22.032,22.159,22.125,22.109,21.977,22.059,22.026,21.988,21.988,22.065,21.966,21.977,22.043,21.977,21.977,21.927,21.971,21.999,22.109,22.203,22.17,22.131,21.988,21.993,22.076,22.032,22.048,21.916,22.015,21.866,22.004,21.877,21.916,21.949,21.921,21.85,21.872,21.861,21.833,21.85,21.949,21.805,21.866,21.872,21.85,21.789,21.767,21.756,21.761,21.745,21.711,21.728,21.711,21.695,21.711,21.662,21.689,21.667,21.739,21.761,21.695,21.673,21.678,21.695,21.628
,21.794,21.85,21.855,21.833,21.822,21.872,21.855,21.817,21.883,21.966,21.899,21.828,21.805,21.916,21.783,21.822,21.8,21.844,21.938,21.877,21.921,21.822,21.91,21.833,21.899,21.706,21.756,21.734,21.673,21.734,21.662,21.651,21.756,21.767,21.772,21.789,21.783,21.8,21.739,21.839,21.811,21.833,21.85,21.877,21.96,21.993,21.932,21.866,21.877,21.833,22.004,21.888,21.844,21.888,21.955,21.938,21.944,21.993,22.07,21.932,21.921,21.894,22.004,21.971,21.927,21.977,22.048,22.065,22.043,21.971,22.109,22.076,22.021,22.114,22.103,22.125,22.186,22.17,22.203,22.059,22.109,22.087,22.225,22.181,22.197,22.148,22.175,22.181,22.175,22.131,22.081,22.197,22.186,22.241,22.401,22.346,22.346,22.236,22.131,22.203,22.225,22.329,22.252,22.329,22.225,22.296,22.219,22.225,22.329,22.247,22.302,22.335,22.357,22.39,22.263,22.307,22.208,22.335,22.307,22.329,22.373,22.324,22.269,22.313,22.362,22.373,22.247,22.208,22.362,22.384,22.258,22.23,22.28,22.285,22.252,22.087,22.302,22.252,22.214,22.148,22.192,22.186,22.258,22.148,22.103,22.175,22.07,22.186,22.159,22.109,22.103,22.159,22.136,22.23,22.125,22.081,22.021,22.048,22.065,21.999,22.142,22.131,22.186,21.988,22.087,22.136,21.988,21.993,22.021,22.136,22.197,22.114,22.004,22.098,22.048,22.059,22.065,22.087,22.043,22.103,22.12,22.048,22.07,22.043,22.159,22.186,22.148,22.087,21.999,22.054,22.092,22.142,22.109,22.197,22.164,22.109,22.059,22.153,22.103,22.103,22.153,22.098,22.092,22.076,22.098,22.087,22.092,22.125,22.159,22.125,22.076,22.092,22.131,22.076,22.092,22.142,22.048,22.004,22.197,22.098,22.181,22.219,22.109,22.125,22.07,22.103,22.109,22.103,22.065,21.988,22.076,22.17,22.037,22.181,22.219,22.164,22.12,22.269,22.087,22.181,22.109,22.263,22.07,22.114,22.125,22.087,22.004,21.899,21.905,21.96,22.092,22.004,21.993,21.966,21.982,22.109,22.004,21.944,22.092,21.988,22.065,22.114,21.966,21.949,22.021,22.01,22.043,21.955,21.894,21.966,21.805,21.828,22.081,21.894,22.136,22.175,22.092,22.076,22.07,22.131,22.026,21.988,22.076,22.059,21.85,21.855,21.761,21.932,21.85,21.877,21.921,21.805,21.828,21.833,21.855,21.828,21.855,21.905,21.783,21.805,21.866,21.756,21.767,21.761,21.772,21.711,21.667,21.789,21.689,21.628,21.667,21.551,21.606,21.651,21.734,21.695,21.617,21.678,21.645,21.551
,21.606,21.822,21.606,21.7,21.651,21.778,21.828,21.833,21.7,21.817,21.866,21.778,21.805,21.767,21.828,21.932,21.927,21.734,21.872,21.85,21.866,21.85,21.783,21.8,21.921,21.811,21.844,21.778,21.728,21.8,21.756,21.805,21.745,21.855,21.822,21.85,21.91,21.761,21.717,21.921,21.899,21.789,21.85,21.822,21.905,21.944,21.877,21.872,21.894,21.817,21.783,21.883,22.004,21.888,21.877,21.949,21.949,21.883,21.855,21.921,21.894,21.938,21.921,21.894,21.883,21.899,21.899,21.949,21.861,21.844,21.938,21.899,21.932,21.905,21.955,21.999,22.015,21.999,22.026,22.048,21.955,22.032,21.999,21.96,22.054,21.982,21.971,21.993,21.988,21.949,22.076,22.004,21.955,22.026,21.921,21.96,22.01,22.048,22.092,22.103,22.098,22.065,22.048,22.043,21.971,22.076,21.944,21.982,22.076,22.17,21.999,21.988,22.092,22.026,22.125,22.12,22.087,21.96,22.043,22.114,22.059,22.054,22.142,22.043,21.988,22.07,22.175,21.982,22.032,22.175,22.103,22.07,22.131,22.192,22.136,22.098,22.114,22.109,22.136,22.153,22.07,22.076,22.026,22.037,22.076,21.993,22.098,22.021,22.004,22.015,22.043,22.065,22.059,22.037,22.026,21.966,21.949,21.949,21.949,22.136,22.026,22.059,22.159,21.966,21.999,22.098,22.054,21.927,21.988,21.971,22.043,22.004,21.988,22.043,21.932,21.949,21.944,22.021,22.114,22.032,21.988,22.01,22.087,22.004,21.977,22.032,22.159,22.087,22.081,22.043,22.125,22.12,22.037,22.12,22.098,22.015,22.032,22.048,22.043,22.208,21.977,22.043,22.032,21.927,22.125,21.927,22.087,22.103,22.109,22.136,22.081,22.076,22.065,22.07,22.131,21.999,22.103,22.07,22.037,22.164,22.164,22.197,22.109,22.142,22.081,22.125,22.032,22.081,22.004,22.081,22.103,22.164,22.098,22.241,22.131,22.131,22.098,22.159,22.059,22.258,22.181,22.07,22.159,22.026,22.092,22.181,22.125,22.092,21.993,22.026,22.065,22.037,22.076,21.988,22.07,22.098,21.993,22.159,22.136,22.015,21.977,22.081,22.026,22.004,21.932,21.971,21.916,21.8,21.861,21.805,21.811,21.822,21.817,21.999,21.927,21.988,22.247,22.214,22.103,22.192,22.026,22.103,22.114,22.032,22.004,21.905,21.96,21.894,21.938,21.932,21.883,21.91,21.85,21.96,21.794,21.899,21.739,21.811,21.789,21.772,21.872,21.711,21.778,21.717,21.739,21.783,21.645,21.745,21.706,21.634,21.584,21.601,21.734,21.706,21.745,21.656,21.64,21.717,21.656,21.479
,21.783,21.723,21.717,21.7,21.7,21.711,21.767,21.783,21.894,21.745,21.844,21.789,21.739,21.794,21.745,21.778,21.789,21.822,21.811,21.877,21.877,21.883,21.899,21.811,21.91,22.048,21.805,21.844,21.778,21.817,21.844,21.822,21.872,21.839,21.877,21.91,21.988,21.828,21.8,21.899,21.944,21.91,21.877,21.96,21.899,21.899,21.811,21.828,21.91,21.872,21.938,21.888,22.015,21.894,21.927,21.844,21.916,21.955,21.927,21.872,21.866,21.977,21.916,21.8,21.767,21.921,21.811,21.999,21.944,21.877,21.855,21.899,21.877,21.894,22.004,21.905,21.977,21.977,21.988,22.01,21.966,21.828,21.91,21.866,21.927,21.938,21.91,21.955,21.932,21.932,21.916,21.855,21.916,21.839,21.966,22.037,21.85,21.971,21.982,21.971,21.966,21.988,21.8,21.877,21.977,21.949,21.861,21.877,22.026,21.932,22.048,21.888,21.805,21.944,21.977,21.828,21.999,21.828,22.048,22.004,21.96,21.817,21.944,22.054,21.872,22.004,21.811,21.91,21.932,21.932,22.021,21.888,22.01,21.894,22.032,22.021,21.966,22.026,22.059,22.114,22.076,22.07,21.916,22.087,21.938,21.927,21.927,21.916,21.932,22.043,22.032,21.988,22.164,22.054,22.059,21.982,22.004,22.142,21.988,22.098,22.109,21.921,22.065,21.955,22.07,22.07,22.059,22.048,21.96,21.921,22.004,21.988,22.054,22.048,21.977,22.032,21.894,21.971,22.032,22.103,22.015,22.081,22.065,22.037,21.993,22.021,22.026,22.114,22.109,21.999,22.037,22.004,22.07,22.136,22.103,22.07,21.993,22.048,22.048,22.037,22.01,22.01,22.192,22.01,22.004,21.944,22.043,22.07,22.087,21.982,22.109,22.109,22.136,22.043,22.081,22.081,22.07,22.098,22.125,22.103,22.054,22.098,22.114,22.109,22.114,22.114,22.12,22.07,22.114,22.125,22.087,22.032,22.175,22.076,22.285,22.164,22.225,22.208,22.148,22.048,22.247,22.148,22.219,22.258,22.335,22.109,22.12,22.087,22.098,22.153,22.103,22.142,22.021,22.087,22.181,22.026,22.032,22.01,22.098,22.021,22.081,21.932,22.032,21.988,21.927,21.944,21.932,21.916,21.839,21.794,21.861,21.861,21.772,21.855,21.921,21.888,22.004,21.96,22.092,22.208,22.164,22.026,22.197,22.203,22.015,22.004,22.021,21.916,21.988,21.905,21.96,21.866,21.96,21.927,21.85,21.833,21.916,21.822,21.883,21.877,21.916,21.905,21.761,21.794,21.855,21.85,21.689,21.717,21.75,21.711,21.634,21.634,21.678,21.794,21.772,21.656,21.711,21.673,21.634,21.706
,21.496,21.645,21.7,21.606,21.617,21.756,21.651,21.656,21.75,21.772,21.739,21.689,21.706,21.579,21.651,21.706,21.678,21.805,21.695,21.667,21.667,21.789,21.805,21.778,21.772,21.789,21.734,21.85,21.767,21.805,21.861,21.8,21.811,21.839,21.794,21.927,21.811,21.817,21.811,21.789,21.888,21.872,21.723,21.894,21.877,21.877,21.921,21.822,21.899,21.756,21.761,21.789,21.916,21.894,21.944,21.817,21.833,21.695,21.966,21.761,21.883,21.8,21.905,21.756,21.778,21.855,21.888,21.817,21.805,21.822,21.855,21.794,21.877,21.828,21.794,21.844,21.833,21.861,21.811,21.96,21.905,21.794,21.839,21.855,21.833,21.921,21.855,21.756,21.833,21.8,21.794,21.899,21.8,21.822,21.822,21.844,21.817,21.75,21.75,21.993,21.783,21.855,21.828,21.85,21.866,21.905,21.783,21.927,21.811,21.828,21.778,21.8,21.794,21.872,21.872,21.899,21.811,21.877,21.883,21.767,21.783,21.711,21.772,21.739,21.833,21.783,21.888,21.899,21.844,21.85,21.883,21.877,21.877,21.822,21.855,21.8,21.833,21.944,21.866,21.8,21.805,21.822,21.833,21.883,21.822,21.855,21.805,21.999,21.866,21.75,22.026,21.877,21.877,21.938,21.988,21.966,21.999,22.065,21.966,22.037,21.96,21.988,21.96,22.015,21.938,21.977,21.938,21.894,21.977,21.927,22.048,22.037,21.91,21.938,22.032,21.877,22.114,21.916,21.949,21.988,22.015,21.966,22.048,22.004,21.988,22.021,22.092,22.048,22.065,22.037,21.993,21.966,22.043,22.026,21.977,21.96,21.955,21.971,22.037,22.026,22.004,21.993,22.153,21.955,22.109,21.96,22.076,22.076,21.966,22.098,22.114,22.054,22.23,22.125,22.142,22.065,21.977,22.181,22.043,22.054,22.109,22.197,22.037,22.048,22.087,22.07,22.076,22.065,22.109,22.148,22.059,22.159,22.192,22.203,22.159,22.269,22.247,22.258,22.263,22.175,22.197,22.208,22.258,22.186,22.236,22.203,22.197,22.021,21.916,22.021,21.921,21.955,21.938,21.971,22.032,21.932,21.982,22.043,22.043,21.927,22.059,21.938,21.927,21.988,21.844,21.817,21.822,21.833,21.861,21.756,21.899,21.872,21.844,21.7,21.966,21.888,21.783,21.8,21.932,22.043,21.971,22.048,22.098,22.098,22.087,21.993,21.988,21.944,22.092,21.949,21.877,21.888,21.861,21.855,21.839,21.811,21.872,21.817,21.85,21.805,21.899,21.833,21.839,21.75,21.828,21.745,21.739,21.844,21.728,21.568,21.667,21.695,21.717,21.717,21.745,21.75,21.684,21.617,21.689,21.628
,21.523,21.534,21.723,21.617,21.573,21.617,21.628,21.579,21.628,21.778,21.628,21.606,21.734,21.866,21.579,21.717,21.761,21.551,21.656,21.634,21.645,21.601,21.689,21.811,21.667,21.839,21.789,21.689,21.734,21.767,21.839,21.794,21.772,21.822,21.805,21.855,21.839,21.734,21.894,21.828,21.783,21.833,21.723,21.728,21.695,21.866,21.772,21.861,21.767,21.745,21.728,21.739,21.888,21.772,21.811,21.927,21.789,21.811,21.85,21.844,21.789,21.745,21.723,21.839,21.839,21.861,21.85,21.805,21.745,21.85,21.75,21.828,21.888,21.883,21.85,21.927,21.833,21.932,21.85,21.988,21.8,21.822,21.888,21.844,21.772,21.706,21.756,21.767,21.794,21.745,21.828,21.794,21.855,21.833,21.778,21.85,21.667,21.756,21.778,21.778,21.778,21.783,21.916,21.822,21.778,21.839,21.855,21.844,21.888,21.877,21.794,21.861,21.916,21.861,21.855,21.778,21.805,21.811,21.805,21.778,21.767,21.717,21.833,21.717,21.855,21.723,21.927,21.667,21.899,21.828,21.75,21.811,21.839,21.822,21.811,21.695,21.767,21.772,21.756,21.723,21.778,21.756,21.723,21.723,21.717,21.783,21.8,21.728,21.783,21.723,21.811,21.938,21.8,21.745,21.839,21.861,21.844,21.993,21.932,21.916,21.905,21.938,21.921,21.927,21.955,22.004,21.866,21.988,21.91,21.927,21.899,21.988,21.877,21.938,21.866,21.96,22.021,21.866,22.043,21.861,21.905,21.944,21.993,21.944,22.01,21.955,22.015,22.01,22.043,22.015,22.026,22.131,22.037,22.098,22.037,22.01,21.949,22.01,21.899,22.087,22.065,22.065,22.131,22.004,22.015,22.01,22.131,22.12,22.136,22.059,22.136,22.098,22.197,22.054,22.125,22.092,22.098,22.103,22.131,22.092,22.037,22.059,22.081,22.048,22.181,22.12,22.103,22.059,22.125,22.043,22.208,22.148,22.186,22.175,22.164,22.247,22.302,22.219,22.28,22.17,22.181,22.109,22.098,22.081,22.076,22.059,21.96,21.794,21.8,21.855,21.91,22.004,21.855,21.938,21.949,21.977,21.927,22.021,21.944,21.877,21.745,21.966,21.899,21.778,21.999,21.844,21.839,21.888,21.789,21.833,21.756,21.745,21.833,21.75,21.767,21.772,21.684,21.8,21.778,21.811,21.85,21.921,21.916,21.739,21.839,21.883,21.938,21.783,21.794,22.004,21.783,21.833,21.888,21.711,21.805,21.717,21.739,21.817,21.894,21.756,21.833,21.734,21.921,21.739,21.789,21.756,21.706,21.651,21.728,21.623,21.59,21.651,21.584,21.695,21.623,21.75,21.684,21.628,21.623,21.606
,21.545,21.645,21.64,21.656,21.628,21.529,21.573,21.645,21.573,21.64,21.7,21.723,21.617,21.556,21.523,21.623,21.711,21.64,21.684,21.579,21.512,21.617,21.634,21.651,21.64,21.678,21.651,21.817,21.7,21.645,21.695,21.711,21.817,21.767,21.883,21.794,21.817,21.745,21.861,21.606,21.811,21.734,21.673,21.761,21.739,21.778,21.8,21.606,21.723,21.778,21.7,21.789,21.734,21.706,21.711,21.872,21.761,21.711,21.778,21.767,21.723,21.822,21.805,21.717,21.656,21.844,21.844,21.783,21.734,21.839,21.822,21.717,21.833,21.828,21.966,21.805,21.888,21.805,21.805,21.828,21.877,21.822,21.855,21.75,21.833,21.772,21.767,21.7,21.7,21.822,21.684,21.828,21.739,21.828,21.75,21.8,21.8,21.772,21.717,21.767,21.817,21.85,21.678,21.844,21.8,21.794,21.772,21.8,21.717,21.839,21.734,21.822,21.789,21.745,21.855,21.651,21.789,21.789,21.734,21.706,21.673,21.734,21.75,21.828,21.684,21.8,21.794,21.772,21.695,21.872,21.767,21.734,21.772,21.745,21.783,21.656,21.877,21.706,21.767,21.678,21.673,21.817,21.662,21.717,21.717,21.689,21.817,21.656,21.745,21.817,21.745,21.717,21.734,21.85,21.8,21.745,21.778,21.811,21.761,21.833,21.872,21.767,21.794,21.932,21.817,21.85,21.822,21.789,21.822,21.938,21.932,21.817,21.822,21.817,21.872,21.855,21.839,21.949,21.85,21.899,21.944,21.861,21.883,21.894,21.872,21.883,21.977,22.01,22.037,22.037,22.114,22.004,22.026,22.026,22.081,22.021,21.982,21.982,21.999,22.026,22.087,22.136,22.07,22.015,22.021,22.131,22.037,22.153,22.142,22.125,22.12,22.032,22.059,22.098,22.081,22.087,22.092,22.125,22.076,21.999,22.114,22.175,22.12,22.015,22.059,21.999,22.07,22.048,22.032,22.109,22.065,22.159,22.175,22.098,22.087,22.219,21.999,22.214,22.12,22.021,21.977,22.004,22.103,21.949,22.065,21.971,21.932,21.932,21.811,21.927,21.905,22.004,21.828,21.91,21.888,21.877,21.8,21.833,21.817,21.91,21.855,21.817,21.916,21.877,21.844,21.866,21.756,21.822,21.85,21.888,21.756,21.855,21.723,21.817,21.811,21.789,21.971,21.772,21.717,21.811,21.905,21.861,21.938,21.778,21.789,21.739,21.833,21.767,21.778,21.783,21.783,21.888,21.872,21.75,21.783,21.794,21.844,21.8,21.828,21.783,21.767,21.772,21.734,21.811,21.794,21.778,21.717,21.7,21.745,21.711,21.651,21.695,21.612,21.723,21.573,21.7,21.684,21.706,21.667,21.651
